%Datos para crear un modelo de reconocimiento de actividades fisicas. 
%Orden supuesto: CHEST ACCX MEAN, ACCY MEAN ACCZ MEAN ACCX STD ACCY STD ACCZ STD ACCX MAX...LC ACCX MEAN... RLA....
%Orden real: 
@relation activities

%CHEST
@attribute chestAccXmean numeric
@attribute chestAccYmean numeric
@attribute chestAccZmean numeric
@attribute chestAccXstd numeric
@attribute chestAccYstd numeric
@attribute chestAccZstd numeric
@attribute chestAccXmax numeric
@attribute chestAccYmax numeric
@attribute chestAccZmax numeric
@attribute chestAccXmin numeric
@attribute chestAccYmin numeric
@attribute chestAccZmin numeric

%LC
@attribute lcAccXmean numeric
@attribute lcAccYmean numeric
@attribute lcAccZmean numeric
@attribute lcAccXstd numeric
@attribute lcAccYstd numeric
@attribute lcAccZstd numeric
@attribute lcAccXmax numeric
@attribute lcAccYmax numeric
@attribute lcAccZmax numeric
@attribute lcAccXmin numeric
@attribute lcAccYmin numeric
@attribute lcAccZmin numeric

%RLA
@attribute rlaAccXmean numeric
@attribute rlaAccYmean numeric
@attribute rlaAccZmean numeric
@attribute rlaAccXstd numeric
@attribute rlaAccYstd numeric
@attribute rlaAccZstd numeric
@attribute rlaAccXmax numeric
@attribute rlaAccYmax numeric
@attribute rlaAccZmax numeric
@attribute rlaAccXmin numeric
@attribute rlaAccYmin numeric
@attribute rlaAccZmin numeric

%CLASS ATTRIBUTE
@attribute activity {1,2,3,4,5,6,7,8,9,10,11,12}

@data
-9.737,-0.17157,-0.15559,0.19005,0.23946,0.22941,-9.0953,0.35076,0.46118,-10.256,-0.79026,-1.0269,-0.4614,-9.7022,1.741,0.21057,0.11305,0.17931,-0.1312,-9.357,2.1725,-1.0168,-9.9469,1.3524,-2.3645,-9.4391,1.0102,0.23898,0.11679,0.17931,-1.9236,-9.0108,1.4176,-2.9527,-9.7206,0.64282,1
-9.7163,-0.32008,-0.17855,0.16997,0.15443,0.20648,-9.168,0.20622,0.3416,-10.259,-0.61242,-0.74512,-0.33922,-9.7336,1.6229,0.10681,0.10723,0.099749,-0.0092138,-9.4092,1.9353,-0.56767,-9.965,1.4004,-2.2313,-9.4905,0.97452,0.28079,0.1295,0.20839,-0.8063,-9.0514,1.4995,-2.9659,-9.7805,-0.14007,1
-9.7394,-0.27175,0.016822,0.18321,0.17058,0.24438,-9.1809,0.27028,0.65343,-10.176,-0.58021,-0.72936,-0.32894,-9.733,1.6303,0.10008,0.096729,0.11568,-0.089853,-9.4283,1.8511,-0.54707,-10.021,1.3551,-2.418,-9.403,0.9843,0.19086,0.13281,0.16742,-2.1039,-9.1007,1.3631,-3.0489,-9.8004,0.61356,1
-9.7555,-0.41247,-0.10926,0.22246,0.1622,0.26332,-9.0139,-0.057159,0.39168,-10.337,-0.84337,-0.92337,-0.32757,-9.7316,1.6094,0.10926,0.10773,0.10115,-0.10006,-9.3996,1.8598,-0.5691,-9.9848,1.3287,-2.2846,-9.4515,1.01,0.21197,0.14363,0.16913,-1.7278,-9.1007,1.5327,-2.9864,-9.9179,0.64082,1
-9.714,-0.3714,-0.18358,0.18031,0.15318,0.17123,-9.0234,0.13573,0.45295,-10.161,-0.68674,-0.50391,-0.32,-9.7243,1.6329,0.10243,0.099949,0.10689,-0.097742,-9.4484,1.9011,-0.55055,-9.9522,1.3507,-2.2877,-9.4492,0.9967,0.14289,0.11057,0.12984,-1.9139,-9.1593,1.4007,-2.6758,-9.7137,0.60072,1
-9.7499,-0.36501,-0.095699,0.19613,0.21736,0.32473,-9.2888,0.23432,0.72361,-10.451,-1.1372,-0.86993,-0.31759,-9.7327,1.575,0.10783,0.10008,0.10704,-0.072332,-9.4684,1.8503,-0.61028,-9.9839,1.2544,-2.1563,-9.4844,1.0584,0.3539,0.18356,0.37806,-1.0389,-8.7255,2.1626,-3.3924,-9.9289,-0.27622,1
-9.7435,-0.20843,0.097547,0.17059,0.22376,0.22592,-9.2531,0.33326,0.61101,-10.086,-0.72112,-0.53449,-0.36067,-9.7512,1.611,0.13533,0.096071,0.10643,-0.018159,-9.5093,1.9915,-0.66311,-9.9849,1.3666,-2.3262,-9.3999,1.0573,0.26341,0.13316,0.18991,-1.6546,-9.0642,1.5055,-3.0075,-9.7576,0.5055,1
-9.732,-0.28801,0.15396,0.19056,0.22955,0.21602,-9.267,0.15583,0.7588,-10.282,-0.77858,-0.45955,-0.29789,-9.7357,1.5213,0.1276,0.10465,0.12293,-0.071294,-9.4976,1.8186,-0.61232,-9.9746,1.1963,-2.3295,-9.3892,1.1391,0.21953,0.16027,0.14362,-1.8871,-9.0023,1.4579,-2.9681,-9.7989,0.72244,1
-9.7375,-0.10968,0.041832,0.1602,0.24956,0.21948,-9.2963,0.33585,0.74493,-10.091,-0.76484,-0.60481,-0.2592,-9.7498,1.5051,0.24025,0.094758,0.14673,0.30254,-9.508,1.8265,-0.67383,-9.9867,1.1698,-2.3457,-9.409,1.1284,0.52962,0.18015,0.18315,-0.055252,-8.9,1.5546,-4.8764,-9.9232,0.65441,1
-9.7022,0.061106,-0.2849,0.19753,0.31107,0.27292,-9.258,0.81224,0.72012,-10.331,-0.574,-1.0477,-0.23325,-9.7399,1.5991,0.3011,0.10049,0.20961,0.54053,-9.4699,1.9616,-0.7627,-9.9582,1.0325,-2.173,-9.4845,0.85502,0.21584,0.13479,0.25304,-1.4735,-9.1904,1.3918,-2.6435,-9.812,0.31574,1
-9.7417,-0.26985,0.19037,0.19913,0.23547,0.20829,-9.2724,0.2513,0.81807,-10.266,-1.0209,-0.40003,-0.074748,-9.7842,1.3984,0.17849,0.098806,0.17473,0.3558,-9.5471,1.7869,-0.45943,-10.068,1.0477,-2.3088,-9.3795,1.2055,0.23433,0.13738,0.15622,-1.776,-9.0451,1.6366,-3.1248,-9.7783,0.84542,1
-9.7354,0.0055846,0.14385,0.24545,0.28125,0.24908,-8.5534,0.74844,0.8867,-10.406,-0.83621,-0.82565,-0.67911,-9.6692,1.8219,0.36659,0.11455,0.13009,-0.11173,-9.3594,2.0855,-1.446,-9.9322,1.4674,-2.4781,-9.4249,0.91815,0.2839,0.18577,0.21218,-1.7973,-8.9117,1.3943,-3.0961,-10,0.42696,1
-9.7259,-0.17205,-0.12632,0.16508,0.17068,0.2841,-8.875,0.38639,0.74895,-10.148,-0.57797,-0.93892,-0.55826,-9.6839,1.7766,0.2156,0.11342,0.1076,-0.29256,-9.427,2.0314,-1.2226,-9.9217,1.5042,-2.3104,-9.4699,0.95032,0.16549,0.10957,0.15934,-1.9892,-9.241,1.2731,-2.7448,-9.7911,0.56995,1
-9.7323,-0.23298,-0.050896,0.15174,0.18496,0.40841,-9.365,0.18907,0.72621,-10.003,-0.77439,-1.0557,-0.45021,-9.7587,1.543,0.10938,0.12067,0.15875,-0.20262,-9.4176,1.9518,-0.89803,-10.034,1.2487,-2.2531,-9.437,1.1084,0.2117,0.14335,0.2708,-1.6432,-9.1461,1.6082,-2.7468,-9.8715,0.36643,1
-9.6966,-0.34938,0.1667,0.15754,0.16864,0.24577,-9.3637,0.069488,0.73776,-10.191,-0.69582,-0.55402,-0.45025,-9.7666,1.4106,0.097211,0.095493,0.10415,-0.15327,-9.4803,1.6278,-0.73353,-10.065,1.1719,-2.3966,-9.3643,1.3658,0.17341,0.12373,0.1283,-2.0777,-9.0841,1.763,-2.8668,-9.7071,1.0424,1
-9.7163,-0.37738,0.13487,0.16989,0.17952,0.24311,-9.1258,0.12975,1.0586,-10.094,-0.79988,-0.35671,-0.44317,-9.8125,1.2529,0.10248,0.10487,0.16061,-0.11496,-9.6279,1.5734,-0.79969,-10.107,0.91229,-2.3336,-9.3718,1.381,0.16346,0.10514,0.14109,-1.846,-9.0974,1.769,-2.7071,-9.6362,1.095,1
-9.7502,-0.55374,0.37689,0.25955,0.1761,0.32043,-8.7213,-0.11324,1.2804,-10.378,-0.94764,-0.56271,-0.39079,-9.8269,1.1343,0.1063,0.10365,0.097892,-0.12361,-9.5851,1.4005,-0.69772,-10.068,0.88638,-2.1581,-9.3839,1.5214,0.26887,0.14668,0.20542,-1.2741,-8.9045,2.1619,-3.0172,-9.8337,0.87277,1
-9.7127,-0.48946,-0.022482,0.17453,0.24684,0.21435,-9.2928,0.12485,0.45942,-10.068,-1.1298,-0.49733,-0.31773,-9.7907,1.2631,0.14729,0.10947,0.127,-0.012266,-9.4453,1.5561,-0.644,-10.058,0.93326,-2.2648,-9.411,1.3609,0.20164,0.1163,0.16394,-1.6915,-9.116,1.7873,-2.6441,-9.7257,0.94364,1
-9.7345,-0.52321,0.23165,0.18057,0.28896,0.26688,-9.2823,0.1468,0.87807,-10.266,-1.1808,-0.45375,-0.37563,-9.8063,1.22,0.15513,0.10408,0.12621,-0.03475,-9.5613,1.4937,-0.7565,-10.056,0.86854,-2.2256,-9.3866,1.4308,0.30364,0.16637,0.20063,-1.636,-8.9169,1.9804,-2.8261,-9.8051,1.0931,1
-9.7362,-0.4367,-0.02372,0.14726,0.20222,0.26295,-9.1685,0.043992,0.45158,-10.075,-0.85162,-1.1231,-0.199,-9.7873,1.2852,0.18875,0.11185,0.24266,0.29116,-9.588,1.6972,-0.70922,-10.074,0.48202,-2.2274,-9.4315,1.2708,0.23939,0.11018,0.14033,-1.5577,-9.1285,1.7199,-2.8449,-9.7002,0.98374,1
-9.7144,-0.6586,0.016061,0.17783,0.22491,0.28004,-9.3124,-0.17563,0.66569,-10.27,-1.2476,-0.6913,-0.66517,-9.9074,-0.36375,0.17022,0.10266,0.38842,-0.30257,-9.6983,0.73201,-1.1548,-10.127,-1.0166,-2.1816,-9.3785,1.5067,0.1825,0.14266,0.1717,-1.7464,-8.9934,1.91,-2.5319,-9.7068,1.1506,1
-9.7044,-0.47735,-0.19487,0.22914,0.26163,0.36862,-8.992,0.10548,0.54536,-10.51,-1.2889,-1.1729,-0.21974,-9.8105,1.0684,0.12999,0.10879,0.3555,0.11834,-9.5517,1.4958,-0.5097,-10.207,-0.169,-2.0316,-9.4495,1.3007,0.2616,0.18768,0.18129,-1.2139,-8.7992,1.749,-2.7559,-9.9902,0.83492,1
-9.7258,-0.61816,0.1292,0.18805,0.15837,0.26564,-9.0266,-0.13856,0.84331,-10.116,-1.0214,-0.75287,-0.25456,-9.8222,1.1365,0.10335,0.10894,0.13973,-0.033903,-9.5331,1.4024,-0.56364,-10.069,0.76712,-2.1174,-9.4101,1.4416,0.206,0.13392,0.13076,-1.57,-8.9554,1.753,-3.0272,-9.749,1.0959,1
-9.7102,-0.4655,0.49577,0.18479,0.24184,0.24315,-9.381,0.31435,0.92818,-10.252,-1.1484,-0.20348,-0.25829,-9.7741,1.4014,0.13286,0.12933,0.25907,0.10563,-9.4984,1.8777,-0.54618,-10.289,0.90415,-2.3358,-9.3291,1.5146,0.25994,0.22134,0.1882,-1.305,-8.753,1.9273,-2.9114,-9.9559,0.91738,1
-9.7071,-0.58505,0.25333,0.21018,0.25681,0.25924,-9.0524,-0.036349,0.91672,-10.156,-1.2188,-0.44609,-0.26215,-9.7688,1.5013,0.1275,0.14504,0.22259,0.058014,-9.4916,2.554,-0.52081,-10.39,1.0671,-2.2475,-9.3608,1.4862,0.25891,0.14773,0.17196,-1.4698,-8.9137,1.894,-2.82,-9.8147,1.1823,1
-9.6913,-0.88163,-0.0095837,0.27535,0.32701,0.42014,-8.6239,0.14024,0.68994,-10.926,-1.7541,-1.4716,-0.77759,-9.5995,2.0668,0.10704,0.10703,0.10728,-0.49447,-9.3553,2.3496,-1.0971,-9.8811,1.7955,-0.48416,-9.77,0.76804,0.26165,0.15058,0.27595,0.15953,-9.1705,1.2706,-1.1263,-10.099,-0.052276,1
-9.6942,-1.1075,-0.123,0.23395,0.22635,0.30536,-9.0617,-0.38616,1.011,-10.372,-1.5858,-0.93421,-0.80441,-9.6186,1.9772,0.11506,0.09777,0.11492,-0.48865,-9.3876,2.3085,-1.0864,-9.9021,1.667,-0.33688,-9.7679,0.64529,0.39826,0.19552,0.21893,1.6777,-9.3792,1.2124,-1.2092,-10.438,0.079456,1
-9.6875,-1.0682,-0.23185,0.15802,0.18506,0.21138,-9.1677,-0.45033,0.46681,-10.051,-1.4476,-0.95749,-0.83263,-9.627,1.9483,0.11399,0.10509,0.11616,-0.50607,-9.3766,2.1948,-1.1522,-9.8529,1.6682,-0.43036,-9.7729,0.67496,0.14147,0.093406,0.15832,-0.044887,-9.4642,0.97532,-0.72631,-9.9619,0.30724,1
-9.7184,-0.74372,-0.22039,0.18913,0.18863,0.1775,-9.1558,-0.15016,0.25418,-10.266,-1.2035,-0.88592,-0.81541,-9.6117,2.0042,0.10989,0.090265,0.089113,-0.44258,-9.4067,2.2261,-1.0969,-9.842,1.8188,-0.46621,-9.7478,0.71104,0.15259,0.13812,0.15505,-0.093337,-9.375,1.0765,-1.0107,-10.061,0.27647,1
-9.7219,-0.80256,-0.18338,0.13753,0.17787,0.21702,-9.305,-0.14611,0.39245,-10.057,-1.1896,-0.84386,-0.82959,-9.6244,1.9539,0.11515,0.090655,0.11909,-0.47609,-9.3758,2.3166,-1.0799,-9.8308,1.7254,-0.57582,-9.7459,0.70419,0.13904,0.13297,0.11117,-0.20283,-9.3714,1.0359,-0.89098,-10.165,0.40612,1
-9.7446,-0.89206,-0.030027,0.16302,0.14411,0.1975,-9.3979,-0.50524,0.39356,-10.08,-1.3165,-0.60634,-0.83218,-9.6184,2.0011,0.12091,0.10702,0.11019,-0.55922,-9.3448,2.2653,-1.1605,-9.9183,1.6685,-0.67614,-9.7361,0.84224,0.11449,0.11069,0.14609,-0.33577,-9.4608,1.1718,-0.92427,-10.021,0.36443,1
-9.7052,-0.8268,-0.019923,0.16845,0.1654,0.19413,-9.0717,-0.32972,0.57172,-10.167,-1.2682,-0.65469,-0.8076,-9.6125,2.1343,0.11269,0.11921,0.14381,-0.53266,-9.3939,2.5949,-1.0372,-9.8989,1.8496,-0.70308,-9.7179,0.93986,0.13137,0.12775,0.11256,-0.45761,-9.3992,1.1599,-1.0276,-10.154,0.58604,1
-9.7182,-0.8175,-0.16047,0.16913,0.1349,0.19927,-9.2974,-0.40012,0.32282,-10.34,-1.1728,-0.78518,-0.83257,-9.6077,2.0135,0.11623,0.10479,0.10557,-0.43389,-9.2977,2.5553,-1.0777,-9.9006,1.7473,-0.68943,-9.7412,0.82616,0.12258,0.11978,0.14268,-0.43734,-9.4606,1.2046,-0.97981,-10.06,0.49241,1
-9.6795,-0.97685,0.13695,0.1529,0.15954,0.21626,-9.3453,-0.53649,0.91032,-10.202,-1.3689,-0.43122,-0.84134,-9.6215,1.9823,0.097534,0.090682,0.0894,-0.54683,-9.3742,2.2104,-1.0272,-9.8125,1.7436,-0.7419,-9.6991,0.95009,0.12905,0.10641,0.11235,-0.37089,-9.461,1.1932,-1.043,-9.9499,0.65466,1
-9.7197,-0.93807,0.090702,0.14676,0.15988,0.22322,-9.2906,-0.37308,0.76754,-10.147,-1.3252,-0.51106,-0.7963,-9.6236,2.0231,0.096755,0.1059,0.10753,-0.55605,-9.2271,2.3352,-1.027,-9.8401,1.6916,-0.74906,-9.7037,0.96784,0.11038,0.1054,0.11129,-0.42234,-9.4599,1.2409,-1.0339,-9.9496,0.66608,1
-9.7209,-0.93922,0.045914,0.15423,0.14926,0.20943,-9.1574,-0.50337,0.58372,-10.15,-1.2887,-0.48824,-0.81931,-9.6171,1.9695,0.10145,0.10341,0.10211,-0.50614,-9.3662,2.3975,-1.0261,-9.8937,1.7156,-0.74522,-9.7362,0.90626,0.13499,0.12674,0.13132,-0.36028,-9.2288,1.2164,-1.1305,-9.9601,0.53402,1
-9.7076,-0.87053,-0.016016,0.17358,0.20067,0.21857,-9.279,-0.34941,0.69666,-10.141,-1.2713,-0.75652,-0.88608,-9.5289,2.2234,0.28406,0.21715,0.27475,-0.17997,-8.6609,3.218,-1.8064,-10.584,1.0107,-0.8099,-9.7124,0.91379,0.19238,0.13945,0.13119,-0.36245,-9.2313,1.1703,-1.2072,-10.041,0.55244,1
-9.6962,-0.9534,-0.10593,0.16823,0.21337,0.20747,-9.2304,-0.53243,0.39201,-10.187,-1.493,-0.70483,-0.78191,-9.5395,2.236,0.15941,0.13457,0.20697,-0.27032,-9.1629,2.7523,-1.3109,-9.8933,1.7419,-0.77616,-9.6989,1.007,0.15438,0.11435,0.12405,-0.46152,-9.4486,1.3421,-1.1708,-10.009,0.70577,1
-9.7064,-0.833,-0.10448,0.15849,0.17794,0.23149,-9.2857,-0.39861,0.43265,-10.062,-1.2106,-0.91734,-0.72622,-9.6353,1.9668,0.10447,0.11551,0.1743,-0.48627,-9.3352,2.6695,-1.0568,-9.932,1.6126,-0.52918,-9.716,1.0347,0.20133,0.13234,0.17296,0.030491,-9.3387,1.35,-0.96567,-10.041,0.6284,1
-9.7045,-0.75859,-0.096446,0.19071,0.22289,0.2897,-9.178,-0.19741,0.75396,-10.189,-1.3878,-0.73752,-0.70158,-9.5081,2.4272,0.10919,0.11144,0.13191,-0.31817,-9.2635,2.794,-0.9938,-10.044,2.0869,-0.65437,-9.6765,1.1717,0.2514,0.18279,0.28295,-0.026901,-9.1044,1.7813,-1.315,-10.137,0.27522,1
-9.6853,-1.243,0.040243,0.25382,0.27702,0.32527,-9.0055,-0.61289,1.0733,-10.404,-1.8757,-1.2204,-0.78071,-9.5493,2.2452,0.1162,0.10108,0.15064,-0.51011,-9.3138,2.7247,-1.0374,-9.7575,1.936,-0.60845,-9.6677,1.2853,0.2117,0.15106,0.25331,-0.047435,-9.3173,2.1231,-1.0948,-10.042,0.71277,1
-9.6849,-1.3577,0.26326,0.19161,0.18076,0.25357,-9.3048,-0.6817,0.92787,-10.391,-1.9582,-0.37452,-0.88579,-9.5728,2.1486,0.11949,0.12133,0.14983,-0.51048,-9.3035,2.4968,-1.3024,-9.8176,1.8331,-0.63477,-9.6161,1.4887,0.16038,0.14514,0.17068,-0.18211,-9.2266,2.1932,-1.0237,-10.065,1.083,1
-9.7023,-1.1447,0.027624,0.2031,0.17321,0.22268,-9.1164,-0.65547,0.77728,-10.138,-1.6064,-0.663,-0.87675,-9.5532,2.1016,0.12355,0.1132,0.13268,-0.60841,-9.2663,2.4913,-1.2532,-9.7816,1.7494,-0.67443,-9.6514,1.3649,0.17203,0.13097,0.15002,-0.34397,-9.3464,1.7192,-1.087,-9.969,0.94456,1
-9.673,-1.2765,0.039091,0.16211,0.18267,0.24349,-9.2607,-0.82947,0.56806,-10.118,-1.6832,-0.65007,-0.83124,-9.6216,1.9421,0.11,0.10112,0.10234,-0.56756,-9.386,2.1871,-1.0681,-9.8726,1.7292,-0.72777,-9.6532,1.359,0.15406,0.13357,0.19935,-0.3285,-9.3689,1.832,-1.0345,-10.138,0.94255,1
-9.6552,-1.4054,-0.0093577,0.13826,0.17663,0.20514,-9.2263,-0.55238,0.51866,-9.9372,-1.713,-0.60878,-0.80394,-9.625,1.9879,0.11417,0.097711,0.10994,-0.53736,-9.387,2.2831,-1.1603,-9.8418,1.7204,-0.85428,-9.5856,1.57,0.11133,0.10084,0.11298,-0.56194,-9.3528,1.7967,-1.2192,-9.7957,1.2279,1
-9.6791,-1.4137,0.17762,0.15776,0.18874,0.23792,-9.2777,-0.6242,0.89657,-10.051,-1.9866,-0.4987,-0.80627,-9.6215,1.968,0.1085,0.11769,0.13815,-0.46635,-9.3078,2.2305,-1.0481,-9.9448,1.5581,-0.83375,-9.6116,1.4988,0.15375,0.1337,0.16886,-0.52373,-9.2336,2.1282,-1.377,-9.8581,1.1863,1
-9.6711,-1.4043,0.020465,0.16857,0.30594,0.24649,-9.233,-0.86822,0.5495,-10.225,-2.5971,-1.0678,-0.75542,-9.639,1.8937,0.10869,0.11006,0.10043,-0.4959,-9.3369,2.2739,-1.04,-9.8737,1.5854,-0.6702,-9.6448,1.2836,0.20337,0.19062,0.18754,-0.042877,-9.1807,1.8277,-1.1666,-10.253,0.72786,1
-9.631,-1.386,-0.27469,0.147,0.18418,0.19225,-9.1233,-0.73036,0.12496,-10.051,-1.8136,-0.77531,-0.76525,-9.7159,1.5939,0.11189,0.1149,0.15974,-0.38475,-9.358,2.008,-1.0208,-10.035,1.1853,-0.69836,-9.6285,1.5795,0.19085,0.1182,0.15892,-0.010816,-9.2923,1.9257,-1.1256,-9.9158,0.96732,1
-9.6255,-1.4468,-0.098326,0.15941,0.15609,0.18261,-9.1615,-0.86759,0.39207,-9.9119,-1.7916,-0.51069,-0.7138,-9.7147,1.598,0.10596,0.10041,0.12032,-0.51951,-9.3587,1.8713,-1.064,-9.9256,1.2809,-0.75631,-9.5862,1.6084,0.1259,0.12258,0.10923,-0.36212,-9.2533,1.8737,-1.0164,-9.8245,1.3148,1
-9.6887,-1.3103,0.10158,0.15975,0.19851,0.21526,-9.314,-0.65486,0.71963,-10.22,-1.6837,-0.62834,-0.6359,-9.6993,1.7106,0.11331,0.099301,0.11824,-0.37515,-9.4855,1.9939,-1.01,-9.9936,1.4153,-0.7235,-9.6421,1.4353,0.21165,0.12761,0.19638,-0.24127,-9.2843,2.0581,-1.2238,-9.9457,1.0234,1
-9.6581,-1.1578,0.35947,0.20046,0.15165,0.2557,-9.2811,-0.66831,0.85196,-10.323,-1.5148,-0.40811,-0.66943,-9.6857,1.7526,0.1015,0.11214,0.10763,-0.31356,-9.3888,2.0557,-0.88691,-9.9442,1.5168,-0.77522,-9.6117,1.4759,0.17884,0.1225,0.1849,-0.20635,-9.2136,1.9674,-1.212,-9.8768,0.93122,1
-9.6743,-1.1636,0.31705,0.16296,0.1587,0.19711,-9.3053,-0.38763,0.8187,-10.133,-1.4804,-0.28905,-0.65905,-9.6236,2.0223,0.11212,0.11685,0.14301,-0.42295,-9.3748,2.3308,-0.9886,-9.89,1.6515,-0.82403,-9.6047,1.4992,0.12758,0.099125,0.12653,-0.33604,-9.2531,1.7962,-1.1835,-9.8857,1.1932,1
-9.7024,-1.128,0.42232,0.16777,0.14087,0.19032,-9.3037,-0.69224,0.91004,-10.243,-1.4794,-0.093385,-0.69446,-9.6266,1.9494,0.097145,0.098297,0.13295,-0.42468,-9.4132,2.3112,-0.89362,-9.8811,1.7141,-0.89511,-9.606,1.5391,0.11989,0.11835,0.13454,-0.60271,-9.2761,1.829,-1.1411,-9.9357,1.218,1
-9.6935,-1.0497,0.29851,0.1495,0.15143,0.23034,-9.2763,-0.5969,1.0195,-10.049,-1.4447,-0.55313,-0.6892,-9.6289,1.9733,0.10158,0.1249,0.15065,-0.42073,-9.2882,2.5368,-0.93692,-10.029,1.6369,-0.91848,-9.5853,1.5365,0.13055,0.12726,0.11182,-0.50778,-9.2355,1.8002,-1.3283,-10.037,1.2299,1
-9.7142,-0.93847,0.31461,0.17096,0.18589,0.25099,-9.2698,-0.55778,1.1912,-10.123,-1.4271,-0.55261,-0.6676,-9.6636,1.8579,0.098385,0.10705,0.11584,-0.43736,-9.3579,2.0957,-0.93919,-9.9016,1.535,-0.91109,-9.5903,1.5042,0.16786,0.12654,0.16454,-0.54759,-9.2713,1.8698,-1.3169,-9.8353,1.1188,1
-9.6997,-0.90863,-0.47672,0.14592,0.12373,0.13174,-9.2372,-0.58984,-0.17813,-10.079,-1.3136,-0.85788,2.0265,-9.6298,0.41306,0.094832,0.10205,0.091235,2.2852,-9.352,0.67116,1.8137,-9.9478,0.079958,-2.3153,-9.5127,0.34708,0.10839,0.10639,0.12139,-2.0565,-9.2869,0.60422,-2.5716,-9.7378,-0.0057529,1
-9.705,-0.90664,-0.40317,0.12807,0.13571,0.15261,-9.4228,-0.60758,-0.052439,-10.06,-1.2347,-0.91269,2.022,-9.6351,0.37854,0.10928,0.099349,0.10306,2.3223,-9.4007,0.61026,1.7005,-9.8387,0.15183,-2.3376,-9.4951,0.34786,0.11244,0.11703,0.11956,-2.0743,-9.2055,0.6419,-2.6295,-9.826,-0.027681,1
-9.6992,-0.92683,-0.47846,0.13206,0.14705,0.12933,-9.2693,-0.41677,-0.22323,-10.156,-1.2235,-0.91854,2.0354,-9.6261,0.44448,0.10379,0.11774,0.10191,2.3663,-9.3208,0.65136,1.721,-9.898,0.21556,-2.3614,-9.4821,0.35024,0.11882,0.10921,0.1176,-2.0954,-9.1554,0.75604,-2.7434,-9.7282,-0.062865,1
-9.6993,-0.85463,-0.4988,0.13052,0.14811,0.14366,-9.3473,-0.35627,-0.16867,-10.009,-1.2026,-0.78599,2.0087,-9.6366,0.40009,0.10428,0.094181,0.11576,2.2552,-9.4317,0.68468,1.7215,-9.8507,0.078296,-2.3066,-9.5079,0.26991,0.17003,0.11857,0.13636,-1.8538,-9.1875,0.74262,-2.7666,-9.7471,-0.082708,1
-9.6816,-0.9432,-0.51678,0.12894,0.13773,0.12014,-9.438,-0.63961,-0.25498,-10.073,-1.3234,-0.86824,2.0797,-9.6116,0.55441,0.091293,0.10088,0.10567,2.3556,-9.3987,0.77377,1.8145,-9.8144,0.26917,-2.3014,-9.4868,0.38289,0.12674,0.12048,0.10555,-1.9463,-9.2053,0.65574,-2.5717,-9.7967,0.13965,1
-9.6975,-0.93774,-0.43496,0.14361,0.13914,0.16111,-9.3267,-0.60059,-0.057571,-10.084,-1.2523,-0.99919,1.9785,-9.6312,0.45836,0.12713,0.10539,0.12855,2.3371,-9.322,0.7827,1.6598,-9.9866,0.12233,-2.3278,-9.4932,0.38012,0.1373,0.10688,0.11768,-1.9172,-9.206,0.72578,-2.7287,-9.7951,0.074621,1
-9.6803,-1.0062,-0.34989,0.14073,0.15211,0.13023,-9.2021,-0.62686,-0.094624,-9.9896,-1.5261,-0.76362,1.9765,-9.6283,0.6078,0.092885,0.091652,0.10427,2.1864,-9.38,0.85311,1.6939,-9.8369,0.36766,-2.4484,-9.4696,0.41653,0.12017,0.11819,0.11929,-2.1359,-9.1772,0.65524,-2.789,-9.7458,0.14015,1
-9.6947,-1.0161,-0.3737,0.13747,0.1284,0.13174,-9.338,-0.69172,0.0073193,-10.025,-1.3347,-0.85088,2.0448,-9.6253,0.60781,0.1123,0.094178,0.10201,2.3167,-9.3913,0.87474,1.7352,-9.8962,0.33847,-2.4314,-9.4738,0.44185,0.1149,0.11644,0.11856,-2.1263,-9.164,0.81266,-2.6614,-9.7853,0.18726,1
-9.6739,-0.9713,-0.41239,0.13522,0.12084,0.13242,-9.302,-0.70081,-0.17637,-9.9813,-1.2842,-0.72883,2.0372,-9.6268,0.56589,0.10701,0.11966,0.10238,2.3852,-9.3783,0.78055,1.7752,-9.9253,0.31723,-2.3819,-9.4694,0.40551,0.1179,0.11058,0.11881,-2.1013,-9.1249,0.72078,-2.6142,-9.7354,0.13565,1
-9.6859,-0.92723,-0.39532,0.13195,0.13151,0.13475,-9.3233,-0.66917,0.034791,-10.165,-1.3053,-0.73057,2.0001,-9.6319,0.5379,0.10556,0.089627,0.10469,2.2737,-9.4002,0.75118,1.7248,-9.8675,0.24937,-2.4142,-9.4669,0.37163,0.13278,0.10668,0.12065,-2.0684,-9.0164,0.75463,-2.8389,-9.7461,-0.029098,1
-9.6915,-0.95582,-0.39418,0.14575,0.13057,0.13201,-9.2758,-0.57525,0.044964,-10.044,-1.324,-0.70515,1.9975,-9.6266,0.51985,0.11273,0.098807,0.11242,2.2742,-9.3114,0.86774,1.6922,-10.045,0.26269,-2.4098,-9.4522,0.37594,0.12704,0.11562,0.11169,-2.0979,-9.157,0.7307,-2.7011,-9.7662,0.039353,1
-9.7104,-0.95979,-0.35222,0.13997,0.17,0.13049,-9.2738,-0.47929,0.0058414,-10.116,-1.3862,-0.66328,1.9904,-9.6516,0.55857,0.11522,0.10508,0.10706,2.2791,-9.329,0.85169,1.7545,-9.9057,0.21856,-2.4616,-9.4486,0.40829,0.12606,0.11095,0.11176,-2.0829,-9.2043,0.69251,-2.817,-9.7156,0.046857,1
